seed,goal_reached,path_length,nodes,loops,time
29778,1,29,176,176,0.00017833709716796875
29779,1,29,178,178,0.00018167495727539062
29780,1,29,177,174,0.00017833709716796875
29781,1,29,180,180,0.0001888275146484375
29782,1,29,129,129,0.00013303756713867188
29783,1,29,180,180,0.00018310546875
29784,1,29,180,180,0.00018405914306640625
29785,1,29,179,178,0.00018596649169921875
29786,1,29,180,180,0.00018262863159179688
29788,1,29,179,179,0.00020241737365722656
29789,1,29,180,180,0.0001862049102783203
29790,1,29,179,179,0.00018334388732910156
29792,1,29,180,180,0.00018453598022460938
29793,1,29,180,180,0.0001900196075439453
29796,1,29,180,180,0.0001842975616455078
29797,1,29,177,176,0.00018215179443359375
29798,1,29,177,177,0.00018787384033203125
29799,1,29,180,180,0.00018453598022460938
29800,1,29,176,176,0.00018024444580078125
29801,1,29,178,177,0.0001800060272216797
29804,1,29,176,175,0.0001785755157470703
29805,1,29,179,179,0.00018286705017089844
29806,1,29,179,179,0.00018286705017089844
29807,1,29,179,179,0.00018930435180664062
29808,1,29,180,180,0.00018262863159179688
29809,1,29,179,179,0.00018143653869628906
29811,1,29,170,168,0.0001709461212158203
29812,1,29,180,180,0.00018286705017089844
29813,1,29,180,180,0.00018215179443359375
29814,1,29,176,176,0.00017905235290527344
29815,1,29,172,171,0.0001811981201171875
29817,1,29,179,179,0.00018215179443359375
29818,1,29,180,180,0.0002067089080810547
29819,1,29,176,176,0.0001823902130126953
29821,1,29,173,172,0.00017571449279785156
29823,1,29,177,177,0.0001804828643798828
29825,1,29,172,172,0.0001735687255859375
29827,1,29,180,180,0.0001838207244873047
29828,1,31,178,176,0.0001800060272216797
29829,1,29,178,178,0.00018477439880371094
29832,1,29,180,180,0.0001857280731201172
29833,1,29,180,180,0.00018644332885742188
29834,1,29,177,177,0.00019168853759765625
29835,1,29,180,180,0.0001862049102783203
29836,1,29,180,180,0.0001881122589111328
29837,1,29,180,180,0.00018596649169921875
29838,1,29,179,179,0.000186920166015625
29841,1,29,180,180,0.0001881122589111328
29842,1,29,180,179,0.00019931793212890625
29843,1,29,178,178,0.0001857280731201172
29845,1,29,178,178,0.00018286705017089844
29846,1,29,179,179,0.00019097328186035156
29848,1,29,177,177,0.00018143653869628906
29849,1,29,180,180,0.0001850128173828125
29850,1,29,180,180,0.00019288063049316406
29851,1,29,180,180,0.00018668174743652344
29852,1,29,180,180,0.00018668174743652344
29854,1,29,177,173,0.00017786026000976562
29856,1,29,180,180,0.00021505355834960938
29857,1,29,179,179,0.00018644332885742188
29859,1,29,180,180,0.00018644332885742188
29860,1,29,180,180,0.00018978118896484375
29861,1,29,179,179,0.0001857280731201172
29862,1,29,178,178,0.0001888275146484375
29863,1,29,176,175,0.00018215179443359375
29864,1,29,179,179,0.00018548965454101562
29865,1,29,171,165,0.00017309188842773438
29866,1,29,178,178,0.00018596649169921875
29867,1,29,175,174,0.00018095970153808594
29868,1,29,180,180,0.00018739700317382812
29869,1,29,168,168,0.00017881393432617188
29870,1,29,178,178,0.00018596649169921875
29872,1,29,180,179,0.00018548965454101562
29874,1,29,172,169,0.00017642974853515625
29876,1,29,179,179,0.0001862049102783203
29877,1,29,179,179,0.0001888275146484375
29878,1,29,175,175,0.00018334388732910156
29879,1,29,180,180,0.000186920166015625
29880,1,29,180,180,0.00018787384033203125
29881,1,29,179,179,0.00019359588623046875
29882,1,29,179,179,0.0001881122589111328
29883,1,29,180,180,0.00018906593322753906
29884,1,29,180,179,0.00018644332885742188
29885,1,29,178,177,0.00018548965454101562
29886,1,29,175,175,0.00018215179443359375
29887,1,29,180,180,0.00021004676818847656
29888,1,29,180,180,0.00025773048400878906
29889,1,29,178,178,0.0002765655517578125
29890,1,29,180,180,0.00023984909057617188
29891,1,29,179,179,0.00020933151245117188
29892,1,29,180,180,0.0002002716064453125
29893,1,29,180,180,0.00020122528076171875
29895,1,29,177,177,0.0001919269561767578
29896,1,29,177,177,0.0001823902130126953
29897,1,29,179,179,0.00018453598022460938
29898,1,29,180,180,0.00018858909606933594
29899,1,29,179,179,0.0001857280731201172
29900,1,29,180,180,0.0001881122589111328
29901,1,29,180,179,0.00019311904907226562
29902,1,29,180,180,0.00018644332885742188
29903,1,29,180,180,0.00018739700317382812
29904,1,29,179,179,0.0001862049102783203
29906,1,29,176,176,0.00018310546875
29907,1,29,180,180,0.0001862049102783203
29908,1,31,178,178,0.00018644332885742188
29909,1,29,178,177,0.00018358230590820312
29911,1,29,179,178,0.00018358230590820312
29912,1,29,180,180,0.00018930435180664062
29913,1,29,178,178,0.0001850128173828125
29914,1,29,178,178,0.00018715858459472656
29915,1,29,180,180,0.00018644332885742188
29916,1,29,178,176,0.00019049644470214844
29917,1,29,179,179,0.00020194053649902344
29918,1,29,179,179,0.00018715858459472656
29919,1,29,176,176,0.00018978118896484375
29920,1,29,173,172,0.0001819133758544922
29921,1,29,179,178,0.0001857280731201172
29922,1,29,177,177,0.0001857280731201172
29923,1,29,179,179,0.000194549560546875
29924,1,29,177,176,0.00018310546875
29926,1,29,178,178,0.00018668174743652344
29927,1,29,176,175,0.00018262863159179688
29928,1,29,179,179,0.00018453598022460938
29929,1,29,179,179,0.0001862049102783203
29930,1,29,179,179,0.00018453598022460938
29931,1,29,180,180,0.00019478797912597656
29933,1,29,178,178,0.00018405914306640625
29935,1,29,179,179,0.00018358230590820312
29936,1,29,178,177,0.0001838207244873047
29938,1,29,177,177,0.00018334388732910156
29939,1,29,180,180,0.0001876354217529297
29941,1,29,179,179,0.0001842975616455078
29942,1,29,149,144,0.0001506805419921875
29943,1,29,180,180,0.000186920166015625
29944,1,29,179,179,0.00018906593322753906
29947,1,29,180,180,0.00018525123596191406
29948,1,29,177,177,0.0001857280731201172
29950,1,29,169,165,0.00017452239990234375
29951,1,29,178,178,0.0001838207244873047
29952,1,29,151,151,0.00016498565673828125
29953,1,29,180,180,0.0001842975616455078
29954,1,29,180,179,0.00018095970153808594
29958,1,29,179,179,0.00018453598022460938
29959,1,29,180,180,0.00018525123596191406
29960,1,29,180,180,0.0001838207244873047
29962,1,29,178,178,0.00019025802612304688
29963,1,29,178,178,0.00018525123596191406
29964,1,29,176,175,0.00017976760864257812
29965,1,29,179,179,0.00018310546875
29966,1,29,179,179,0.000186920166015625
29967,1,29,180,180,0.0001842975616455078
29968,1,29,179,179,0.00018453598022460938
29969,1,29,180,180,0.00019407272338867188
29970,1,29,180,180,0.0001862049102783203
29971,1,29,180,180,0.00019621849060058594
29972,1,29,180,180,0.00019311904907226562
29973,1,29,180,179,0.0001995563507080078
29974,1,29,178,178,0.0001952648162841797
29975,1,29,180,180,0.00019049644470214844
29976,1,29,179,179,0.00018477439880371094
29977,1,29,179,179,0.00018668174743652344
29978,1,31,180,180,0.00018835067749023438
29979,1,29,180,180,0.00018644332885742188
29980,1,29,178,178,0.00019288063049316406
29981,1,29,179,179,0.00018548965454101562
29982,1,29,179,179,0.00021076202392578125
29983,1,29,179,179,0.00018739700317382812
29984,1,29,134,131,0.00013399124145507812
29985,1,29,180,179,0.000186920166015625
29986,1,29,179,179,0.00018477439880371094
29988,1,29,179,179,0.00018930435180664062
29989,1,29,179,179,0.0001850128173828125
29990,1,29,180,180,0.0001862049102783203
29991,1,29,180,180,0.0001862049102783203
29992,1,29,180,179,0.00018668174743652344
29993,1,29,180,180,0.00018596649169921875
29994,1,29,179,179,0.00018477439880371094
29995,1,29,180,180,0.00018644332885742188
29996,1,29,174,171,0.00017571449279785156
29997,1,29,177,177,0.00018334388732910156
29998,1,29,180,180,0.00020122528076171875
29999,1,29,179,179,0.0001900196075439453
30000,1,29,179,179,0.0001838207244873047
30001,1,29,179,179,0.00018644332885742188
30002,1,29,178,178,0.000194549560546875
30005,1,29,179,179,0.00018262863159179688
30006,1,29,177,177,0.0001823902130126953
30007,1,31,180,180,0.00018858909606933594
30008,1,29,180,180,0.00019097328186035156
30009,1,29,178,178,0.0001876354217529297
30010,1,29,179,179,0.0001862049102783203
30011,1,29,179,179,0.00022912025451660156
30012,1,29,179,179,0.00019049644470214844
30013,1,31,178,178,0.00018835067749023438
30014,1,29,179,179,0.00018906593322753906
30015,1,29,172,172,0.00030040740966796875
30016,1,29,176,176,0.00021076202392578125
30017,1,29,180,179,0.0001995563507080078
30018,1,29,180,180,0.0002396106719970703
30019,1,29,176,176,0.00019478797912597656
30022,1,29,179,179,0.0002009868621826172
30023,1,29,179,179,0.0001888275146484375
30024,1,29,180,180,0.0001862049102783203
30025,1,29,180,180,0.00018835067749023438
30026,1,29,175,175,0.0001900196075439453
30027,1,29,180,180,0.00018858909606933594
30028,1,29,179,179,0.0001842975616455078
30029,1,29,180,180,0.00019311904907226562
30030,1,29,178,178,0.00018739700317382812
30031,1,29,177,176,0.00018405914306640625
30033,1,29,180,180,0.00019073486328125
30034,1,29,178,178,0.00018477439880371094
30036,1,29,179,179,0.000186920166015625
30037,1,29,179,179,0.00019049644470214844
30038,1,29,178,177,0.00018334388732910156
30039,1,29,178,178,0.00018405914306640625
30040,1,29,176,176,0.00018072128295898438
30041,1,29,180,180,0.00019240379333496094
30042,1,29,180,179,0.00018477439880371094
30044,1,29,179,179,0.0001838207244873047
30045,1,29,179,179,0.0001964569091796875
30047,1,31,157,150,0.0001544952392578125
30048,1,29,179,179,0.00018739700317382812
30049,1,29,179,179,0.00019359588623046875
30050,1,29,178,178,0.00020384788513183594
30051,1,29,180,180,0.00018978118896484375
30052,1,29,179,179,0.0001919269561767578
30053,1,29,173,173,0.0001811981201171875
30054,1,29,177,175,0.00018548965454101562
30055,1,29,177,177,0.00018453598022460938
30056,1,29,180,180,0.00019550323486328125
30059,1,29,180,180,0.00018453598022460938
30060,1,29,175,175,0.0001819133758544922
30061,1,29,179,178,0.00018596649169921875
30062,1,29,180,180,0.0001862049102783203
30063,1,29,179,179,0.00018596649169921875
30064,1,29,180,180,0.0001914501190185547
30065,1,29,179,179,0.00018739700317382812
30066,1,29,177,177,0.00018477439880371094
30068,1,29,180,180,0.00018930435180664062
30069,1,29,180,180,0.00018739700317382812
30070,1,29,180,180,0.00018739700317382812
30071,1,29,177,177,0.0001990795135498047
30072,1,29,174,174,0.00019049644470214844
30073,1,29,180,180,0.0001933574676513672
30074,1,29,177,176,0.0001919269561767578
30076,1,29,177,177,0.0001800060272216797
30077,1,29,175,175,0.00018477439880371094
30078,1,29,180,180,0.00021648406982421875
30079,1,29,174,171,0.00017690658569335938
30080,1,29,180,180,0.000186920166015625
30081,1,29,146,139,0.00014472007751464844
30083,1,29,179,179,0.00018978118896484375
30084,1,29,180,180,0.00018596649169921875
30085,1,31,180,180,0.000186920166015625
30087,1,29,178,178,0.0001888275146484375
30088,1,29,178,178,0.00018405914306640625
30089,1,29,169,169,0.00017523765563964844
30091,1,29,180,180,0.0001838207244873047
30092,1,29,175,175,0.00018167495727539062
30094,1,29,161,161,0.0001652240753173828
30095,1,29,177,176,0.00018334388732910156
30096,1,29,180,180,0.0001862049102783203
30097,1,29,180,180,0.0001895427703857422
30098,1,29,180,180,0.00019168853759765625
30099,1,29,180,180,0.0001850128173828125
30100,1,31,180,179,0.0001862049102783203
30101,1,29,180,180,0.0001857280731201172
30102,1,29,177,177,0.00018739700317382812
30103,1,29,176,176,0.0001819133758544922
30104,1,29,180,179,0.00018405914306640625
30105,1,29,180,180,0.0001850128173828125
30106,1,29,180,180,0.00018548965454101562
30107,1,29,178,178,0.00018334388732910156
30109,1,29,179,179,0.00018405914306640625
30110,1,29,180,180,0.00019025802612304688
30111,1,29,178,178,0.00022149085998535156
30113,1,29,180,180,0.0001862049102783203
30114,1,29,179,179,0.00019216537475585938
30115,1,33,179,179,0.000186920166015625
30116,1,29,175,175,0.00018215179443359375
30117,1,29,179,179,0.0001862049102783203
30119,1,29,179,179,0.00018525123596191406
30120,1,29,179,179,0.00018548965454101562
30122,1,29,180,180,0.00018525123596191406
30123,1,29,180,180,0.00019240379333496094
30124,1,29,179,179,0.0001881122589111328
30125,1,29,180,180,0.0001862049102783203
30126,1,29,180,180,0.00018453598022460938
30128,1,29,180,180,0.00018453598022460938
30129,1,29,176,176,0.00018310546875
30130,1,29,179,179,0.0001919269561767578
30132,1,29,179,177,0.00018143653869628906
30133,1,29,176,176,0.00018286705017089844
30134,1,29,179,178,0.00019049644470214844
30135,1,29,177,177,0.00018668174743652344
30136,1,29,179,179,0.0001838207244873047
30137,1,29,179,179,0.0001881122589111328
30139,1,29,179,178,0.00018310546875
30140,1,29,176,176,0.00018262863159179688
30141,1,29,178,178,0.00018334388732910156
30145,1,29,179,179,0.00031280517578125
30146,1,29,179,179,0.0002753734588623047
30147,1,29,174,171,0.00027370452880859375
30148,1,29,178,178,0.00019049644470214844
30149,1,29,179,179,0.00018858909606933594
30150,1,29,180,179,0.0001952648162841797
30151,1,33,138,130,0.00013709068298339844
30152,1,29,177,176,0.00018548965454101562
30153,1,29,180,180,0.00018835067749023438
30154,1,29,180,180,0.0001926422119140625
30155,1,29,179,179,0.00018644332885742188
30156,1,29,175,175,0.00018167495727539062
30157,1,29,178,178,0.0001862049102783203
30158,1,29,180,180,0.00018739700317382812
30159,1,29,179,179,0.00018644332885742188
30160,1,29,178,178,0.00018453598022460938
30161,1,29,180,180,0.00019025802612304688
30163,1,29,180,180,0.00018453598022460938
30164,1,29,180,180,0.0001876354217529297
30165,1,29,179,179,0.00019288063049316406
30166,1,29,172,172,0.00018095970153808594
30167,1,29,176,176,0.0001838207244873047
30168,1,29,180,180,0.00018715858459472656
30169,1,29,180,180,0.00019049644470214844
30170,1,29,175,175,0.00018286705017089844
30171,1,29,179,175,0.00018286705017089844
30173,1,29,180,180,0.0001881122589111328
30174,1,29,180,180,0.0002200603485107422
30175,1,31,180,180,0.00021123886108398438
30176,1,29,176,175,0.00018286705017089844
30177,1,29,178,178,0.0001857280731201172
30178,1,29,179,179,0.00018548965454101562
30179,1,29,179,179,0.00019216537475585938
30180,1,29,179,178,0.00018453598022460938
30181,1,29,178,178,0.00018405914306640625
30182,1,29,179,179,0.0001850128173828125
30183,1,29,178,178,0.00018858909606933594
30184,1,29,178,178,0.00018358230590820312
30185,1,29,175,175,0.00018024444580078125
30186,1,29,180,180,0.00018787384033203125
30187,1,29,179,179,0.0001842975616455078
30188,1,29,180,180,0.00018548965454101562
30190,1,29,180,180,0.0001850128173828125
30191,1,29,178,176,0.00018906593322753906
30192,1,29,175,175,0.00018095970153808594
30193,1,29,179,178,0.00018215179443359375
30194,1,29,174,173,0.00017952919006347656
30195,1,29,179,179,0.00018596649169921875
30196,1,29,175,175,0.00017881393432617188
30197,1,29,173,173,0.00017976760864257812
30198,1,29,180,180,0.00018477439880371094
30199,1,29,180,180,0.00018787384033203125
30200,1,29,179,178,0.00018525123596191406
30201,1,29,179,179,0.00018596649169921875
30202,1,29,176,176,0.00022220611572265625
30203,1,29,175,175,0.00018286705017089844
30204,1,29,179,179,0.000186920166015625
30205,1,29,180,180,0.0001876354217529297
30206,1,29,180,180,0.00018858909606933594
30207,1,29,178,178,0.0001850128173828125
30208,1,29,176,176,0.0001838207244873047
30209,1,29,179,179,0.0001914501190185547
30210,1,29,179,179,0.0001888275146484375
30211,1,29,180,180,0.00018644332885742188
30212,1,29,179,179,0.0001850128173828125
30213,1,29,179,179,0.0001919269561767578
30214,1,29,178,178,0.00018644332885742188
30215,1,29,179,179,0.0001862049102783203
30216,1,29,178,178,0.00018477439880371094
30218,1,29,174,174,0.00018024444580078125
30219,1,29,157,155,0.00016069412231445312
30220,1,29,180,180,0.00019407272338867188
30221,1,29,180,180,0.0001862049102783203
30222,1,29,180,180,0.0001862049102783203
30223,1,29,178,178,0.00018715858459472656
30224,1,29,180,180,0.00019097328186035156
30225,1,29,176,176,0.00018334388732910156
30226,1,29,180,180,0.0001888275146484375
30227,1,29,179,179,0.00018596649169921875
30228,1,29,178,176,0.00018644332885742188
30230,1,29,175,175,0.00018334388732910156
30231,1,29,171,171,0.00017786026000976562
30233,1,29,178,176,0.00018215179443359375
30235,1,29,178,178,0.00018787384033203125
30236,1,29,179,179,0.00018525123596191406
30237,1,29,178,178,0.00018644332885742188
30238,1,29,179,179,0.00018596649169921875
30239,1,29,179,179,0.00018548965454101562
30240,1,29,178,177,0.00019240379333496094
30241,1,29,178,178,0.00018787384033203125
30242,1,29,176,173,0.00018215179443359375
